raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId,status,is_dnf,driver_recent_form,constructor_recent_form,driver_circuit_form,constructor_circuit_form,driver_dnf_rate,qualifying_position,driver_recent_qualifying_form
252,1995,27,85,30,21,18,6,Gearbox,1,15.4,20.750000000000004,12.794050599798199,27.5,0.7692307692307693,21.0,22.2
252,1995,27,57,1,13,19,5,Engine,1,16.3,9.600000000000001,11.0,7.782608695652174,0.532258064516129,13.0,6.0
252,1995,27,98,30,24,20,68,Physical,1,12.794050599798199,18.900000000000002,12.794050599798199,24.333333333333332,1.0,24.0,25.0
252,1995,27,44,27,11,21,20,Spun off,1,9.450000000000001,8.950000000000001,17.0,15.391304347826088,0.21428571428571427,11.0,11.4
252,1995,27,83,18,17,22,6,Gearbox,1,17.3,14.1,17.0,13.45,0.5454545454545454,17.0,18.25
252,1995,27,79,25,16,23,4,Collision,1,13.600000000000001,10.0,22.666666666666668,16.857142857142858,0.7166666666666667,16.0,16.0
252,1995,27,97,29,20,24,6,Gearbox,1,17.8,13.150000000000002,12.794050599798199,14.88888888888889,0.8,20.0,17.4
253,1995,20,30,22,3,1,1,Finished,0,5.1000000000000005,6.3500000000000005,12.794050599798199,12.794050599798199,0.3384615384615385,3.0,5.2
253,1995,20,55,6,6,2,1,Finished,0,17.0,14.950000000000001,12.794050599798199,8.584415584415584,0.5050505050505051,6.0,6.0
253,1995,20,14,3,1,3,1,Finished,0,6.6,16.3,12.794050599798199,14.333333333333334,0.47619047619047616,1.0,2.4
253,1995,20,22,17,11,4,11,+1 Lap,0,10.950000000000001,14.65,12.794050599798199,12.794050599798199,0.5333333333333333,11.0,9.0
253,1995,20,65,22,7,5,11,+1 Lap,0,4.45,5.5,12.794050599798199,1.0,0.5063291139240507,7.0,7.2
253,1995,20,56,17,5,6,11,+1 Lap,0,12.0,11.05,12.794050599798199,4.0,0.6071428571428571,5.0,8.4
253,1995,20,84,27,12,7,11,+1 Lap,0,15.15,14.0,10.0,13.8,0.54421768707483,12.0,10.4
253,1995,20,57,1,9,8,12,+2 Laps,0,15.7,13.500000000000002,12.794050599798199,12.05,0.5396825396825397,9.0,7.0
253,1995,20,83,18,16,9,13,+3 Laps,0,12.55,17.450000000000003,12.794050599798199,11.0,0.5833333333333334,16.0,17.0
253,1995,20,63,25,15,10,13,+3 Laps,0,15.950000000000001,12.350000000000001,12.794050599798199,8.133333333333333,0.4,15.0,14.2
253,1995,20,69,18,18,11,13,+3 Laps,0,12.250000000000002,16.7,12.794050599798199,10.0,0.5555555555555556,18.0,16.6
253,1995,20,97,29,17,12,13,+3 Laps,0,20.200000000000003,14.85,12.794050599798199,12.794050599798199,0.8333333333333334,17.0,18.0
253,1995,20,64,28,22,13,15,+5 Laps,0,17.85,14.75,12.794050599798199,12.794050599798199,0.6153846153846154,22.0,22.6
253,1995,20,99,25,19,14,16,+6 Laps,0,17.3,9.75,12.794050599798199,8.25,0.8571428571428571,19.0,11.195826186392225
253,1995,20,98,30,24,15,17,+7 Laps,0,12.794050599798199,20.900000000000002,12.794050599798199,12.794050599798199,1.0,24.0,24.5
253,1995,20,71,3,2,16,20,Spun off,1,11.350000000000001,12.300000000000002,12.794050599798199,12.714285714285714,0.3584905660377358,2.0,3.2
253,1995,20,85,30,20,17,60,Out of fuel,1,13.450000000000001,20.35,12.794050599798199,15.0,0.7857142857142857,20.0,21.6
253,1995,20,96,15,13,18,4,Collision,1,7.95,7.8500000000000005,12.794050599798199,12.794050599798199,0.2222222222222222,13.0,15.0
253,1995,20,77,6,4,19,10,Electrical,1,6.450000000000001,9.2,16.0,8.5,0.4715909090909091,4.0,3.2
253,1995,20,90,28,23,20,86,Halfshaft,1,17.3,15.0,12.794050599798199,13.0,0.7857142857142857,23.0,22.0
253,1995,20,49,15,8,21,20,Spun off,1,7.15,6.6000000000000005,12.794050599798199,18.0,0.41379310344827586,8.0,9.4
253,1995,20,44,27,14,22,20,Spun off,1,13.55,16.2,12.794050599798199,12.666666666666666,0.2413793103448276,14.0,11.0
253,1995,20,87,1,10,23,3,Accident,1,12.450000000000001,5.85,12.794050599798199,11.857142857142858,0.559322033898305,10.0,9.6
253,1995,20,89,29,21,24,10,Electrical,1,17.35,10.650000000000002,12.794050599798199,12.0,0.7142857142857143,21.0,18.8
254,1995,28,30,22,3,1,1,Finished,0,7.3500000000000005,8.55,1.0,9.0,0.3333333333333333,3.0,5.4
254,1995,28,14,3,1,2,1,Finished,0,9.55,10.200000000000001,12.794050599798199,21.0,0.45454545454545453,1.0,2.0
254,1995,28,71,3,2,3,1,Finished,0,5.35,3.4000000000000004,18.0,14.666666666666666,0.37037037037037035,2.0,3.4
254,1995,28,77,6,5,4,11,+1 Lap,0,10.100000000000001,9.450000000000001,2.0,13.5,0.4745762711864407,5.0,3.2
254,1995,28,55,6,4,5,11,+1 Lap,0,15.700000000000001,5.45,12.794050599798199,10.333333333333334,0.5,4.0,5.2
254,1995,28,65,22,7,6,11,+1 Lap,0,4.7,3.3,7.0,6.333333333333333,0.5,7.0,6.8
254,1995,28,49,15,8,7,11,+1 Lap,0,6.15,9.6,5.0,9.0,0.43333333333333335,8.0,8.8
254,1995,28,44,27,9,8,12,+2 Laps,0,11.649999999999999,16.05,9.0,9.5,0.26666666666666666,9.0,11.4
254,1995,28,87,1,10,9,12,+2 Laps,0,11.450000000000001,9.8,26.0,18.0,0.5666666666666667,10.0,10.0
254,1995,28,76,1,12,10,12,+2 Laps,0,12.794050599798199,12.75,12.794050599798199,15.0,0.0,12.0,11.195826186392225
254,1995,28,56,17,6,11,12,+2 Laps,0,13.499999999999998,10.35,12.794050599798199,11.0,0.5862068965517241,6.0,8.2
254,1995,28,63,25,18,12,13,+3 Laps,0,11.05,13.1,12.794050599798199,23.0,0.375,18.0,14.6
254,1995,28,83,18,14,13,13,+3 Laps,0,12.499999999999998,17.6,8.0,15.0,0.5384615384615384,14.0,16.8
254,1995,28,79,25,17,14,13,+3 Laps,0,12.600000000000001,15.05,20.0,19.333333333333332,0.7213114754098361,17.0,16.4
254,1995,28,69,18,16,15,13,+3 Laps,0,12.2,14.850000000000001,12.794050599798199,14.333333333333334,0.5357142857142857,16.0,17.0
254,1995,28,90,28,22,16,15,+5 Laps,0,19.6,19.450000000000003,12.794050599798199,12.794050599798199,0.7887323943661971,22.0,22.2
254,1995,28,64,28,21,17,16,+6 Laps,0,15.5,16.2,12.794050599798199,16.0,0.5714285714285714,21.0,22.8
254,1995,28,22,17,11,18,10,Electrical,1,7.600000000000001,9.049999999999999,3.0,11.0,0.5217391304347826,11.0,10.2
254,1995,28,81,29,19,19,5,Engine,1,11.3,14.15,12.0,8.0,0.576271186440678,19.0,13.4
254,1995,28,89,29,20,20,10,Electrical,1,16.5,18.1,12.794050599798199,11.666666666666666,0.7333333333333333,20.0,19.2
254,1995,28,85,30,23,21,6,Gearbox,1,17.0,19.900000000000002,12.794050599798199,27.5,0.8,23.0,21.0
254,1995,28,88,27,13,22,20,Spun off,1,13.25,12.5,19.0,9.0,0.7209302325581395,13.0,17.6
254,1995,28,96,15,15,23,20,Spun off,1,10.650000000000002,10.899999999999999,12.794050599798199,8.333333333333334,0.3,15.0,14.8
254,1995,28,92,30,24,24,6,Gearbox,1,17.4,18.25,27.0,25.333333333333332,0.8765432098765432,24.0,21.6
255,1995,22,30,22,1,1,1,Finished,0,4.8999999999999995,4.5,15.25,10.375,0.3283582089552239,1.0,5.4
255,1995,22,57,1,3,2,1,Finished,0,18.6,14.950000000000001,12.0,8.6875,0.53125,3.0,7.4
255,1995,22,65,22,9,3,1,Finished,0,5.200000000000001,2.5,16.4,9.823529411764707,0.49382716049382713,9.0,6.4
255,1995,22,56,17,7,4,1,Finished,0,14.05,9.200000000000001,5.5,12.625,0.5666666666666667,7.0,8.0
255,1995,22,44,27,11,5,11,+1 Lap,0,14.25,16.45,11.0,15.5,0.25806451612903225,11.0,11.2
255,1995,22,63,25,12,6,11,+1 Lap,0,8.600000000000001,16.4,10.0,15.4375,0.35294117647058826,12.0,15.0
255,1995,22,87,1,23,7,11,+1 Lap,0,7.550000000000001,11.499999999999998,17.333333333333332,8.294117647058824,0.5573770491803278,24.0,9.4
255,1995,22,49,15,8,8,11,+1 Lap,0,6.05,15.450000000000001,6.0,14.75,0.41935483870967744,8.0,8.2
255,1995,22,69,18,17,9,12,+2 Laps,0,15.25,15.500000000000002,12.794050599798199,16.75,0.5172413793103449,18.0,17.8
255,1995,22,91,15,15,10,12,+2 Laps,0,20.9,16.6,22.5,13.4,0.6,16.0,20.25
255,1995,22,83,18,16,11,12,+2 Laps,0,15.000000000000002,10.7,13.0,16.294117647058822,0.5,17.0,16.6
255,1995,22,89,29,18,12,12,+2 Laps,0,13.450000000000001,20.1,24.0,14.5,0.75,19.0,19.6
255,1995,22,71,3,4,13,20,Spun off,1,7.3999999999999995,4.85,2.5,8.375,0.36363636363636365,4.0,3.6
255,1995,22,14,3,6,14,20,Spun off,1,14.200000000000001,7.1,12.794050599798199,8.647058823529411,0.43478260869565216,6.0,1.8
255,1995,22,64,28,20,15,20,Spun off,1,12.850000000000001,16.35,12.794050599798199,12.794050599798199,0.5333333333333333,21.0,22.4
255,1995,22,55,6,2,16,5,Engine,1,13.4,6.25,16.5,12.3125,0.49504950495049505,2.0,4.8
255,1995,22,85,30,19,17,20,Spun off,1,20.650000000000002,18.800000000000004,12.794050599798199,27.5,0.8125,20.0,21.2
255,1995,22,77,6,5,18,10,Electrical,1,13.6,8.25,10.25,12.529411764705882,0.47191011235955055,5.0,3.4
255,1995,22,22,17,10,19,20,Spun off,1,9.250000000000002,6.95,10.0,11.666666666666666,0.5319148936170213,10.0,9.6
255,1995,22,79,25,13,20,20,Spun off,1,15.750000000000002,11.3,17.666666666666668,14.882352941176471,0.7096774193548387,14.0,16.4
255,1995,22,92,30,22,21,86,Halfshaft,1,16.700000000000003,17.5,26.25,24.0,0.8780487804878049,23.0,21.6
255,1995,22,90,28,21,22,6,Gearbox,1,17.750000000000004,15.8,17.333333333333332,15.0,0.7777777777777778,22.0,22.4
255,1995,22,81,29,14,23,20,Spun off,1,10.850000000000001,16.85,16.5,14.222222222222221,0.5833333333333334,15.0,15.0
255,1995,22,88,27,0,24,3,Accident,1,10.899999999999999,12.2,15.833333333333334,14.882352941176471,0.7241379310344828,13.0,16.2
256,1995,29,71,3,1,1,1,Finished,0,11.550000000000002,10.05,11.0,8.05,0.375,1.0,2.8
256,1995,29,44,27,12,2,12,+2 Laps,0,17.05,17.0,5.0,12.5,0.25,12.0,11.6
256,1995,29,81,29,13,3,12,+2 Laps,0,11.4,20.85,16.0,13.625,0.5901639344262295,13.0,15.2
256,1995,29,87,1,10,4,12,+2 Laps,0,8.899999999999999,13.85,13.333333333333334,9.75,0.5483870967741935,10.0,13.0
256,1995,29,63,25,14,5,13,+3 Laps,0,8.55,13.3,16.0,16.65,0.3333333333333333,14.0,15.2
256,1995,29,83,18,17,6,13,+3 Laps,0,18.05,11.9,24.0,16.157894736842106,0.4666666666666667,17.0,16.6
256,1995,29,64,28,21,7,14,+4 Laps,0,12.75,18.25,12.794050599798199,12.794050599798199,0.5625,21.0,21.8
256,1995,29,92,30,23,8,15,+5 Laps,0,17.85,19.450000000000003,26.4,27.5,0.8795180722891566,23.0,22.0
256,1995,29,79,25,16,9,5,Engine,1,15.35,11.700000000000001,20.0,16.095238095238095,0.7142857142857143,16.0,15.8
256,1995,29,65,22,8,10,7,Transmission,1,3.8,3.55,17.8,10.444444444444445,0.4878048780487805,8.0,7.4
256,1995,29,56,17,9,11,5,Engine,1,10.1,10.15,23.0,13.25,0.5483870967741935,9.0,8.0
256,1995,29,49,15,6,12,6,Gearbox,1,7.35,15.4,7.0,12.0,0.40625,6.0,7.8
256,1995,29,77,6,4,13,5,Engine,1,11.650000000000002,12.750000000000002,8.7,9.85,0.4748603351955307,4.0,4.2
256,1995,29,84,27,11,14,20,Spun off,1,10.850000000000001,12.049999999999999,12.5,12.0,0.5405405405405406,11.0,10.6
256,1995,29,30,22,3,15,4,Collision,1,7.25,3.3499999999999996,15.75,10.421052631578947,0.3235294117647059,3.0,2.4
256,1995,29,55,6,5,16,4,Collision,1,8.05,8.35,11.333333333333334,10.0,0.5,5.0,4.8
256,1995,29,90,28,20,17,20,Spun off,1,20.650000000000002,15.8,15.75,7.0,0.7808219178082192,20.0,22.4
256,1995,29,22,17,7,18,20,Spun off,1,11.850000000000001,12.5,7.5,13.0,0.5416666666666666,7.0,9.2
256,1995,29,14,3,2,19,3,Accident,1,9.9,5.0,12.794050599798199,7.714285714285714,0.4583333333333333,2.0,2.0
256,1995,29,89,29,19,20,20,Spun off,1,13.75,17.000000000000004,12.794050599798199,12.444444444444445,0.7058823529411765,19.0,19.8
256,1995,29,91,15,18,21,68,Physical,1,17.1,11.95,17.5,12.0,0.5853658536585366,18.0,19.4
256,1995,29,85,30,22,22,6,Gearbox,1,20.05,19.85,12.794050599798199,21.0,0.8235294117647058,22.0,21.0
256,1995,29,69,18,15,23,10,Electrical,1,13.55,11.999999999999998,12.794050599798199,15.65,0.5,15.0,17.6
256,1995,29,57,1,24,24,73,Injured,1,13.950000000000001,7.5,14.0,9.476190476190476,0.5230769230769231,24.0,7.0
224,1996,1,71,3,2,1,1,Finished,0,7.05,8.55,12.794050599798199,12.794050599798199,0.3684210526315789,2.0,2.2
224,1996,1,35,3,1,2,1,Finished,0,12.794050599798199,10.85,12.794050599798199,1.0,0.0,1.0,11.195826186392225
224,1996,1,56,6,3,3,1,Finished,0,8.65,11.6,12.794050599798199,12.794050599798199,0.5625,3.0,7.4
224,1996,1,77,22,7,4,1,Finished,0,10.05,5.6000000000000005,12.794050599798199,12.794050599798199,0.4777777777777778,7.0,4.4
224,1996,1,57,1,5,5,1,Finished,0,9.350000000000001,8.350000000000001,12.794050599798199,12.794050599798199,0.5303030303030303,5.0,11.2
224,1996,1,63,25,10,6,11,+1 Lap,0,10.6,11.500000000000002,12.794050599798199,12.794050599798199,0.3157894736842105,10.0,14.8
224,1996,1,44,27,11,7,11,+1 Lap,0,15.799999999999999,15.25,12.794050599798199,12.794050599798199,0.24242424242424243,11.0,11.4
224,1996,1,49,15,9,8,11,+1 Lap,0,10.700000000000003,16.000000000000004,12.794050599798199,12.794050599798199,0.42424242424242425,9.0,7.0
224,1996,1,73,29,18,9,12,+2 Laps,0,12.794050599798199,16.75,12.794050599798199,12.794050599798199,0.0,18.0,11.195826186392225
224,1996,1,64,27,20,10,12,+2 Laps,0,14.399999999999999,10.4,12.794050599798199,7.0,0.5294117647058824,20.0,21.4
224,1996,1,79,25,15,11,13,+3 Laps,0,14.75,9.65,12.794050599798199,6.0,0.71875,15.0,16.0
224,1996,1,83,18,17,12,93,Safety belt,1,14.7,12.8,12.794050599798199,12.794050599798199,0.4375,17.0,16.2
224,1996,1,30,6,4,13,23,Brakes,1,2.8,14.75,12.794050599798199,3.0,0.3333333333333333,4.0,2.6
224,1996,1,21,18,16,14,8,Clutch,1,12.794050599798199,10.75,12.794050599798199,12.0,0.0,16.0,11.195826186392225
224,1996,1,22,17,8,15,5,Engine,1,11.8,13.95,12.794050599798199,12.794050599798199,0.5510204081632653,8.0,9.4
224,1996,1,14,1,13,16,37,Throttle,1,4.75,6.050000000000001,12.794050599798199,5.0,0.48,13.0,2.2
224,1996,1,50,29,12,17,5,Engine,1,19.8,13.9,12.794050599798199,9.0,0.6666666666666666,12.0,18.8
224,1996,1,55,22,6,18,4,Collision,1,6.449999999999999,4.550000000000001,12.794050599798199,4.0,0.5048543689320388,6.0,4.8
224,1996,1,84,17,19,19,4,Collision,1,9.5,11.3,12.794050599798199,15.0,0.5436241610738255,19.0,11.2
224,1996,1,65,15,14,20,4,Collision,1,6.250000000000001,10.4,12.794050599798199,8.0,0.4939759036144578,14.0,7.4
224,1996,1,69,28,21,21,77,107% Rule,1,13.800000000000002,16.25,12.794050599798199,12.794050599798199,0.5161290322580645,,17.0
224,1996,1,85,28,22,22,77,107% Rule,1,18.5,16.35,12.794050599798199,21.0,0.8333333333333334,,21.2
225,1996,18,71,3,1,1,1,Finished,0,9.299999999999999,9.0,6.666666666666667,9.736842105263158,0.3620689655172414,1.0,2.2
225,1996,18,55,22,5,2,1,Finished,0,7.849999999999999,8.15,5.5,9.083333333333334,0.5096153846153846,5.0,4.6
225,1996,18,30,6,4,3,11,+1 Lap,0,3.5999999999999996,14.450000000000001,2.0,7.5,0.34285714285714286,4.0,2.8
225,1996,18,57,1,7,4,11,+1 Lap,0,12.800000000000002,9.5,11.0,9.407407407407407,0.5223880597014925,7.0,10.8
225,1996,18,63,25,11,5,11,+1 Lap,0,9.0,12.299999999999999,7.0,13.192307692307692,0.3,11.0,13.8
225,1996,18,44,27,15,6,11,+1 Lap,0,12.45,13.9,18.0,12.61111111111111,0.23529411764705882,15.0,11.4
225,1996,18,56,6,10,7,11,+1 Lap,0,7.1499999999999995,11.25,18.5,7.333333333333333,0.5454545454545454,10.0,6.0
225,1996,18,64,27,22,8,12,+2 Laps,0,13.399999999999999,6.949999999999999,10.0,12.263157894736842,0.5,22.0,21.0
225,1996,18,79,25,16,9,12,+2 Laps,0,17.700000000000003,6.75,13.5,12.88888888888889,0.7076923076923077,16.0,15.6
225,1996,18,83,18,18,10,13,+3 Laps,0,10.3,11.950000000000001,10.0,15.166666666666666,0.47058823529411764,18.0,16.2
225,1996,18,69,28,19,11,14,+4 Laps,0,13.9,17.400000000000002,12.5,12.0,0.53125,19.0,16.75
225,1996,18,84,17,6,12,20,Spun off,1,14.350000000000001,16.45,17.25,18.3,0.5466666666666666,6.0,12.4
225,1996,18,22,17,2,13,20,Spun off,1,12.25,14.25,14.333333333333334,17.727272727272727,0.56,2.0,9.4
225,1996,18,49,15,9,14,5,Engine,1,13.350000000000001,12.950000000000001,22.0,15.333333333333334,0.4117647058823529,9.0,7.8
225,1996,18,14,1,14,15,20,Spun off,1,7.300000000000001,10.35,2.0,9.214285714285714,0.5,14.0,4.6
225,1996,18,65,15,12,16,5,Engine,1,6.95,14.65,11.0,15.142857142857142,0.5,12.0,9.0
225,1996,18,35,3,3,17,20,Spun off,1,12.794050599798199,5.6000000000000005,12.794050599798199,9.3,0.0,3.0,1.0
225,1996,18,77,22,8,18,9,Hydraulics,1,13.000000000000002,10.35,13.166666666666666,8.538461538461538,0.47513812154696133,8.0,5.0
225,1996,18,85,28,20,19,20,Spun off,1,19.0,13.500000000000002,9.0,11.666666666666666,0.8421052631578947,20.0,21.25
225,1996,18,73,29,17,20,20,Spun off,1,12.794050599798199,15.55,12.794050599798199,17.9,0.0,17.0,18.0
225,1996,18,50,29,13,21,5,Engine,1,19.2,11.25,18.0,18.09090909090909,0.6875,13.0,16.4
225,1996,18,58,18,21,22,20,Spun off,1,12.794050599798199,12.35,12.794050599798199,14.76923076923077,0.0,21.0,11.195826186392225
226,1996,25,71,3,1,1,1,Finished,0,4.8,9.95,1.0,10.909090909090908,0.3559322033898305,1.0,2.0
226,1996,25,35,3,3,2,1,Finished,0,12.794050599798199,2.85,12.794050599798199,10.083333333333334,0.5,3.0,2.0
226,1996,25,55,22,4,3,1,Finished,0,10.4,11.7,2.0,3.5,0.5047619047619047,4.0,4.4
226,1996,25,22,17,6,4,1,Finished,0,17.45,16.3,17.0,19.0,0.5686274509803921,6.0,7.6
226,1996,25,56,6,10,5,1,Finished,0,8.05,10.1,21.0,7.245901639344262,0.5294117647058824,10.0,7.0
226,1996,25,50,29,7,6,1,Finished,0,20.150000000000002,16.900000000000002,18.0,15.5,0.7058823529411765,7.0,16.2
226,1996,25,14,1,9,7,1,Finished,0,10.25,15.150000000000002,19.0,10.590909090909092,0.5185185185185185,9.0,7.2
226,1996,25,44,27,12,8,1,Finished,0,6.050000000000001,10.250000000000002,7.0,13.6,0.22857142857142856,12.0,11.6
226,1996,25,65,15,17,9,11,+1 Lap,0,8.25,16.400000000000002,4.0,15.0,0.5058823529411764,17.0,10.0
226,1996,25,85,28,22,10,13,+3 Laps,0,20.049999999999997,18.35,22.0,10.5,0.85,22.0,21.25
226,1996,25,77,22,5,11,22,Suspension,1,10.25,8.5,6.0,3.3333333333333335,0.47802197802197804,5.0,5.8
226,1996,25,30,6,2,12,41,Broken wing,1,4.5,6.1000000000000005,3.0,7.209677419354839,0.3380281690140845,2.0,3.0
226,1996,25,83,18,19,13,7,Transmission,1,11.05,17.5,12.794050599798199,20.0,0.4444444444444444,19.0,16.6
226,1996,25,63,25,16,14,37,Throttle,1,8.15,8.15,12.0,11.4,0.2857142857142857,16.0,13.0
226,1996,25,84,17,15,15,4,Collision,1,10.150000000000002,14.250000000000002,12.794050599798199,14.0,0.5496688741721855,15.0,11.4
226,1996,25,58,18,14,16,4,Collision,1,12.794050599798199,13.3,12.794050599798199,17.666666666666668,1.0,14.0,21.0
226,1996,25,49,15,11,17,20,Spun off,1,8.8,12.799999999999999,5.0,13.0,0.42857142857142855,11.0,8.0
226,1996,25,64,27,18,18,42,Heat shield fire,1,13.400000000000002,7.800000000000001,10.0,13.090909090909092,0.47368421052631576,18.0,21.0
226,1996,25,79,25,13,19,7,Transmission,1,13.950000000000001,8.200000000000001,8.0,11.523809523809524,0.696969696969697,13.0,15.6
226,1996,25,73,29,20,20,94,Oil pump,1,12.794050599798199,13.549999999999999,12.794050599798199,12.333333333333334,0.5,20.0,17.5
226,1996,25,69,28,21,21,4,Collision,1,14.899999999999999,18.45,26.0,10.333333333333334,0.5151515151515151,21.0,17.0
226,1996,25,57,1,8,22,37,Throttle,1,8.2,8.799999999999999,23.0,10.434782608695652,0.5147058823529411,8.0,9.6
227,1996,20,35,3,2,1,1,Finished,0,12.794050599798199,3.9,12.794050599798199,13.125,0.3333333333333333,2.0,2.3333333333333335
227,1996,20,30,6,3,2,1,Finished,0,7.6000000000000005,8.7,1.0,8.632911392405063,0.3472222222222222,3.0,2.8
227,1996,20,14,1,6,3,1,Finished,0,14.950000000000001,12.55,3.0,12.363636363636363,0.5,6.0,8.8
227,1996,20,71,3,1,4,1,Finished,0,5.8,5.1000000000000005,16.0,11.777777777777779,0.35,1.0,1.8
227,1996,20,22,17,5,5,1,Finished,0,16.05,14.450000000000001,4.0,5.0,0.5576923076923077,5.0,6.6
227,1996,20,84,17,11,6,1,Finished,0,11.850000000000001,10.65,8.5,5.0,0.5526315789473685,11.0,12.6
227,1996,20,65,15,12,7,1,Finished,0,9.200000000000001,16.5,5.0,19.5,0.5,12.0,12.0
227,1996,20,57,1,9,8,1,Finished,0,10.15,8.9,8.0,11.956521739130435,0.5217391304347826,9.0,9.4
227,1996,20,77,22,8,9,1,Finished,0,13.95,11.8,17.0,3.0,0.4808743169398907,8.0,5.8
227,1996,20,64,27,17,10,11,+1 Lap,0,11.850000000000001,9.3,13.0,14.0,0.5,17.0,20.4
227,1996,20,73,29,20,11,12,+2 Laps,0,12.794050599798199,17.55,12.794050599798199,18.0,0.6666666666666666,20.0,18.333333333333332
227,1996,20,83,18,19,12,12,+2 Laps,0,10.0,14.300000000000002,9.0,10.333333333333334,0.47368421052631576,19.0,17.6
227,1996,20,21,18,18,13,12,+2 Laps,0,12.794050599798199,14.25,12.794050599798199,10.75,1.0,18.0,16.0
227,1996,20,63,25,14,14,2,Disqualified,1,6.450000000000001,10.3,10.0,8.588235294117647,0.3181818181818182,14.0,12.6
227,1996,20,79,25,16,15,2,Disqualified,1,14.700000000000001,9.65,12.794050599798199,8.88888888888889,0.7014925373134329,16.0,14.8
227,1996,20,49,15,10,16,23,Brakes,1,10.5,13.350000000000001,21.0,15.333333333333334,0.4444444444444444,10.0,8.6
227,1996,20,50,29,13,17,5,Engine,1,16.3,17.25,12.794050599798199,15.666666666666666,0.6666666666666666,13.0,14.2
227,1996,20,44,27,15,18,4,Collision,1,4.95,8.4,22.0,13.5,0.2222222222222222,15.0,12.2
227,1996,20,56,6,7,19,10,Electrical,1,6.0,5.1000000000000005,6.0,8.55,0.5142857142857142,7.0,7.8
227,1996,20,55,22,4,20,4,Collision,1,13.6,7.75,2.0,5.0,0.5,4.0,4.4
227,1996,20,85,28,21,21,77,107% Rule,1,18.5,17.5,17.0,16.5,0.8095238095238095,,21.0
227,1996,20,69,28,22,22,77,107% Rule,1,15.7,14.85,11.0,18.0,0.5294117647058824,,18.25
228,1996,21,71,3,2,1,1,Finished,0,1.3,7.8500000000000005,13.5,10.870967741935484,0.3442622950819672,2.0,1.2
228,1996,21,30,6,1,2,1,Finished,0,11.099999999999998,7.950000000000001,13.0,11.375,0.3424657534246575,1.0,3.2
228,1996,21,77,22,7,3,1,Finished,0,10.9,12.5,13.181818181818182,11.35,0.4782608695652174,7.0,6.4
228,1996,21,56,6,6,4,1,Finished,0,8.6,7.4,8.0,11.090909090909092,0.5277777777777778,6.0,7.8
228,1996,21,22,17,9,5,1,Finished,0,13.799999999999999,9.549999999999999,22.666666666666668,17.1,0.5471698113207547,9.0,5.6
228,1996,21,55,22,5,6,11,+1 Lap,0,13.500000000000002,7.6,11.8,10.952380952380953,0.5046728971962616,5.0,4.8
228,1996,21,64,27,17,7,11,+1 Lap,0,9.3,10.700000000000001,15.0,15.8,0.47619047619047616,17.0,19.6
228,1996,21,57,1,11,8,5,Engine,1,14.450000000000003,12.150000000000002,10.0,8.166666666666666,0.5142857142857142,11.0,10.6
228,1996,21,83,18,18,9,12,+2 Laps,0,9.400000000000002,16.950000000000003,25.0,16.80952380952381,0.45,18.0,18.0
228,1996,21,69,28,21,10,14,+4 Laps,0,20.400000000000002,17.55,10.5,15.5,0.5428571428571428,21.0,18.333333333333332
228,1996,21,35,3,3,11,22,Suspension,1,12.794050599798199,1.5500000000000003,12.794050599798199,10.5625,0.25,3.0,2.25
228,1996,21,44,27,13,12,5,Engine,1,6.05,11.7,10.0,15.516129032258064,0.24324324324324326,13.0,13.0
228,1996,21,79,25,16,13,20,Spun off,1,11.1,12.85,14.5,14.71875,0.7058823529411765,16.0,15.2
228,1996,21,14,1,4,14,9,Hydraulics,1,14.850000000000001,10.350000000000001,4.0,8.161290322580646,0.4827586206896552,4.0,8.8
228,1996,21,73,29,20,15,5,Engine,1,12.794050599798199,15.7,12.794050599798199,16.6,0.5,20.0,18.75
